Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2019-06-30 13:56,,Austin Sol,263,O,6,8,Offense,Catch,Sperling,C Olsen,,,Thor,Will L,Kelvin,E Jaime,C Olsen,Trenton,Jaime,Sun,Sperling,Trautman,Mac,M Smith,,,,,,,,,,,,,,,,,1536
2019-06-30 13:56,,Austin Sol,263,O,6,8,Offense,Catch,C Olsen,M Smith,,,Thor,Will L,Kelvin,E Jaime,C Olsen,Trenton,Jaime,Sun,Sperling,Trautman,Mac,M Smith,,,,,,,,,,,,,,,,,1540
2019-06-30 13:56,,Austin Sol,263,O,6,8,Offense,Throwaway,M Smith,Anonymous,,,Thor,Will L,Kelvin,E Jaime,C Olsen,Trenton,Jaime,Sun,Sperling,Trautman,Mac,M Smith,,,,,,,,,,,,,,,,,1544
2019-06-30 13:56,,Austin Sol,263,O,6,8,Defense,Goal,,,Anonymous,,Thor,Will L,Kelvin,E Jaime,C Olsen,Trenton,Jaime,Sun,Sperling,Trautman,Mac,M Smith,,,,,,,,,,,,,,,,,1664
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,Player,Thor,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1663
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,Thor,Player,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1672
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,Player,A Taylor,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1676
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,A Taylor,M Smith,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1680
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,M Smith,Will L,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1684
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,Will L,A Taylor,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1688
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,A Taylor,Player,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1692
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,Player,A Taylor,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1696
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,A Taylor,E Jaime,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1700
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,E Jaime,Player,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1792
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,Player,M Smith,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1796
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Catch,M Smith,Player,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1800
2019-06-30 13:56,,Austin Sol,143,O,7,8,Offense,Goal,Player,Will L,,,Thor,Will L,Player,E Jaime,Avello,A Taylor,M Smith,,,,,,,,,,,,,,,,,,,,,,1804
2019-06-30 13:56,,Austin Sol,6,D,7,9,Defense,Pull,,,Perivier,6.797,Batson,Brett H,Perivier,Minch,C Olsen,Crowe,Trautman,,,,,,,,,,,,,,,,,,,,,,1808
2019-06-30 13:56,,Austin Sol,6,D,7,9,Defense,Goal,,,Anonymous,,Batson,Brett H,Perivier,Minch,C Olsen,Crowe,Trautman,,,,,,,,,,,,,,,,,,,,,,1812
